@relation 'aVSDxiangliangdata_0.5_50: -C 11'

@attribute biaoqian1 numeric
@attribute biaoqian2 numeric
@attribute biaoqian3 numeric
@attribute biaoqian4 numeric
@attribute biaoqian5 numeric
@attribute biaoqian6 numeric
@attribute biaoqian7 numeric
@attribute biaoqian8 numeric
@attribute biaoqian9 numeric
@attribute biaoqian10 numeric
@attribute biaoqian11 numeric
@attribute weidu1 numeric
@attribute weidu2 numeric
@attribute weidu3 numeric
@attribute weidu4 numeric
@attribute weidu5 numeric
@attribute weidu6 numeric
@attribute weidu7 numeric
@attribute weidu8 numeric
@attribute weidu9 numeric
@attribute weidu10 numeric
@attribute weidu11 numeric
@attribute weidu12 numeric
@attribute weidu13 numeric
@attribute weidu14 numeric
@attribute weidu15 numeric
@attribute weidu16 numeric
@attribute weidu17 numeric
@attribute weidu18 numeric
@attribute weidu19 numeric
@attribute weidu20 numeric
@attribute weidu21 numeric
@attribute weidu22 numeric
@attribute weidu23 numeric
@attribute weidu24 numeric
@attribute weidu25 numeric
@attribute weidu26 numeric
@attribute weidu27 numeric
@attribute weidu28 numeric
@attribute weidu29 numeric
@attribute weidu30 numeric
@attribute weidu31 numeric
@attribute weidu32 numeric
@attribute weidu33 numeric
@attribute weidu34 numeric
@attribute weidu35 numeric
@attribute weidu36 numeric
@attribute weidu37 numeric
@attribute weidu38 numeric
@attribute weidu39 numeric
@attribute weidu40 numeric
@attribute weidu41 numeric
@attribute weidu42 numeric
@attribute weidu43 numeric
@attribute weidu44 numeric
@attribute weidu45 numeric
@attribute weidu46 numeric
@attribute weidu47 numeric
@attribute weidu48 numeric
@attribute weidu49 numeric
@attribute weidu50 numeric

@data
0,0,0,0,1,0,0,0,0,0,0,3.678293,0.457387,0.116417,0.554322,-0.582827,-0.112492,-0.460951,0.089532,-0.228892,-0.150194,-0.470141,-0.532987,-0.187402,0.240211,0.010664,-0.464175,-0.209755,-0.051302,0.09665,0.305112,0.225675,-0.236239,-0.01235,-0.406117,-0.112545,0.252714,-0.039853,-0.052884,0.178894,-0.469924,0.129706,-0.172003,-0.048061,-0.145212,0.306563,0.152335,0.13261,-0.02692,-0.260088,-0.116288,0.08015,-0.078871,0.417177,-0.112613,0.127252,0.016949,-0.040214,0.107988,0.204063,-0.082569
0,0,0,0,1,0,0,0,0,0,0,3.749108,0.026762,0.393821,-0.187242,0.068472,0.121428,-0.170877,-0.056027,0.085369,-0.035929,-0.031546,0.187634,-0.2417,-0.053246,0.107566,0.058843,-0.13359,-0.031142,0.024529,0.110879,-0.196432,0.013123,-0.055445,-0.083685,-0.054242,0.009399,-0.056421,0.084286,-0.143481,0.065725,-0.0554,-0.065673,0.175742,0.224872,0.002802,0.062788,-0.046139,-0.05929,-0.128436,0.089546,-0.045425,0.044479,0.229279,-0.009916,0.018922,0.028519,0.044149,0.133425,0.040358,-0.077811
0,0,1,0,0,0,0,0,0,0,0,3.750957,-0.07173,0.360165,-0.078741,0.142251,-0.142451,-0.064426,-0.055294,-0.026453,0.188765,0.036006,0.126174,0.172792,-0.31565,-0.107703,0.023739,-0.298742,0.0324,-0.194492,0.028128,-0.070664,-0.120179,-0.044571,-0.230674,0.105208,0.070508,0.018772,-0.091061,-0.096968,0.089896,0.04968,-0.018742,-0.318536,0.00773,0.087356,0.065725,-0.065535,-0.006766,-0.045532,-0.0106,0.014666,0.074399,0.05236,0.01077,0.014297,-0.057808,-0.019762,-0.07811,-0.027404,0.021752
0,0,0,0,1,0,0,0,0,0,0,3.752021,0.011385,0.343211,-0.141732,0.055464,0.095291,-0.229516,-0.038601,0.056359,-0.050385,0.033571,0.151194,-0.163202,-0.086273,0.005321,-0.024543,-0.087375,-0.009463,0.021337,0.019739,0.007453,-0.024343,-0.036082,-0.119212,-0.06801,-0.010013,-0.041975,0.031232,0.009765,0.140732,-0.189393,0.092847,0.113655,0.059967,0.05483,-0.014109,0.031047,-0.035098,-0.059385,0.038692,-0.024868,-0.022008,-0.050884,-0.037697,0.102418,0.118063,-0.091717,-0.021761,-0.156657,-0.096921
0,0,0,0,1,0,0,0,0,0,0,3.732413,0.159218,0.279165,0.089153,-0.051505,0.079997,-0.240888,-0.009028,0.061168,-0.101413,0.03948,0.226005,-0.215606,-0.052997,-0.038975,-0.067768,-0.067114,0.016057,-0.006869,-0.032382,-0.002277,-0.051151,-0.000561,-0.128809,-0.099739,-0.039712,-0.03771,0.071448,0.036202,0.186362,-0.235823,0.214302,0.144964,0.043473,0.062379,-0.02348,0.017524,-0.039896,-0.106287,0.028834,-0.078171,-0.046325,-0.058318,-0.005625,0.104615,0.220794,-0.153631,-0.080547,-0.308911,-0.074186
0,0,0,0,0,0,0,1,0,0,0,3.590728,0.874159,0.03231,0.630836,-0.75789,-0.408646,-0.705647,0.233226,-0.318741,0.121299,-0.954896,-1.490612,-0.200116,0.390027,0.313436,-0.16073,0.004008,-0.019231,-0.11225,0.582962,0.127331,0.132216,-0.335368,-0.235527,0.034232,0.59668,0.277822,0.040567,0.125884,-0.637557,0.363125,-0.568647,-0.062514,-0.503542,0.671522,-0.500557,0.264517,-0.22545,0.494586,0.268856,-0.17463,-0.236873,0.44202,0.018329,0.152656,-0.340752,-0.497025,0.280261,-0.114843,-0.192345
0,0,0,0,1,0,0,0,0,0,0,3.697848,0.279406,0.014701,0.673188,-0.194165,0.188436,-0.27475,0.106645,0.062009,0.055351,-0.032465,0.347042,-0.33254,-0.048032,0.001953,0.259482,0.185697,-0.068646,-0.465589,0.258803,0.434781,0.462078,-0.402354,0.655671,-0.268461,-0.914977,0.346972,-0.205258,-0.04335,0.114326,-0.054522,0.293782,-0.044749,-0.446833,0.142426,-0.025567,-0.021577,0.637944,-0.257293,-0.857332,-0.490911,-0.351287,0.324593,-0.309872,0.429188,-0.10453,0.239149,-0.201605,0.31421,0.080275
0,0,0,0,1,0,0,0,0,0,0,3.706843,0.296445,0.274285,0.238752,-0.07539,0.062846,-0.21457,0.026127,0.015986,-0.044127,0.048384,0.454962,-0.306197,-0.081807,-0.100461,-0.127216,0.00834,0.152069,0.140859,0.065945,-0.050507,0.049077,0.001023,-0.225178,-0.19978,0.027082,-0.210091,0.184966,0.062418,0.297749,-0.133033,0.112599,-0.092175,-0.075002,0.185981,-0.23181,-0.254468,-0.107577,0.064874,0.103988,-0.220345,0.027716,-0.005027,-0.412196,0.097422,0.196274,0.200424,-0.343727,0.356072,0.01707
0,0,0,0,0,0,0,1,0,0,0,3.724067,0.168694,0.188496,0.180749,0.02244,0.225235,0.125972,-0.158042,0.251182,0.179147,-0.048368,0.33172,-0.123458,0.156323,-0.190179,0.507731,-0.07296,-0.308742,0.217793,0.107806,-0.140435,-0.076637,-0.047448,-0.111296,0.230782,-0.170848,-0.193778,-0.019429,-0.24543,0.18827,-0.074317,0.04452,0.121981,0.568428,0.212067,0.031878,0.146342,-0.29018,-0.062329,0.491621,-0.243624,-0.008413,0.402964,-0.077494,0.093791,-0.103008,-0.073766,-0.110566,0.374568,-0.062863
0,0,0,1,0,0,0,0,0,0,0,3.759809,-0.04675,0.300174,-0.138446,-0.03604,0.132843,-0.065512,-0.053035,0.125768,0.080777,-0.000888,0.157168,-0.067947,0.065082,-0.021866,0.123567,-0.074501,-0.156902,0.042727,0.038785,0.041324,-0.080641,0.017725,-0.01493,0.218767,0.071744,-0.032723,-0.036199,-0.070764,0.136655,-0.037777,-0.000478,0.189978,0.005435,-0.006765,0.036875,-0.014007,-0.106213,-0.030922,0.030848,0.011537,0.216262,0.096538,-0.060655,0.148079,0.152649,0.093438,0.192809,0.03374,-0.000587
0,0,0,0,0,0,0,1,0,0,0,3.742144,0.086103,0.305817,-0.058777,0.002772,0.22889,0.009724,-0.031185,0.159659,0.121677,-0.047166,0.177875,-0.056752,0.106761,0.027602,0.240171,0.016872,-0.116783,0.084923,0.120407,-0.101077,0.082993,-0.050549,0.082598,0.18618,-0.018324,0.096213,-0.084238,-0.230554,-0.243899,0.225604,-0.047921,0.001609,0.411059,0.172347,0.017899,0.074609,-0.194509,0.069973,0.267466,-0.061289,0.099193,0.248084,0.099066,-0.237544,-0.14849,-0.112904,0.04558,0.101236,0.183313
0,0,0,0,0,0,0,1,0,0,0,3.744112,0.00915,-0.002903,-0.407545,-0.268001,-0.146799,-0.018942,-0.073559,0.097887,0.042026,0.042079,0.088416,-0.036915,-0.021108,0.008774,0.222855,-0.050547,0.028844,0.00621,0.040725,0.131282,-0.086288,-0.065415,0.001833,0.192992,-0.040546,0.167206,-0.018441,-0.205774,-0.114329,0.135468,-0.03468,-0.089184,0.139987,0.162213,0.108748,-0.035715,0.032005,0.113672,-0.025726,0.031804,0.067304,-0.058692,-0.008177,0.031806,-0.004198,-0.063006,0.02874,0.027145,0.148392
0,0,0,0,0,0,0,1,0,0,0,3.737071,0.11507,0.405478,-0.147102,0.097015,0.237413,-0.148876,0.084483,0.063204,0.009941,0.00968,0.124573,-0.058641,-0.004291,-0.055973,0.014488,0.146627,0.042655,0.024292,0.071411,0.070649,0.10236,-0.182511,0.220708,0.067708,-0.054949,0.201552,0.010509,-0.013896,-0.067365,-0.038306,-0.205711,0.046442,-0.136756,-0.049174,-0.113309,-0.005937,-0.060148,0.071423,-0.140242,-0.016883,-0.020051,-0.155748,0.065468,-0.113814,0.023125,0.166341,-0.014974,0.110725,0.045327
1,0,0,0,0,0,0,0,0,0,0,3.668909,0.448064,-0.237014,1.331901,-0.442191,0.051818,0.120857,0.175721,-0.002538,-0.030104,0.057965,0.196447,0.045938,0.14189,-0.204472,0.01477,0.031259,-0.11848,-0.099812,-0.277568,-0.015913,-0.185168,0.011144,-0.071039,0.143571,-0.047875,-0.112076,-0.004836,-0.022292,0.186016,-0.120473,0.257398,-0.065682,-0.009614,-0.060278,0.015525,0.045067,-0.117459,0.053031,0.098173,0.166587,0.070591,-0.033205,0.007,-0.005168,-0.153638,-0.052797,-0.054226,-0.093441,-0.084784
1,0,0,0,0,0,0,0,0,0,0,3.374871,2.157553,0.590495,2.418747,0.665903,0.512772,-0.060351,0.386352,-0.421473,-0.134168,0.115402,-0.305523,-0.119819,-0.189053,0.200058,-0.125302,0.386184,-0.148297,0.118967,-0.487895,-0.401189,0.092544,0.441177,0.307849,-0.481779,-0.384339,0.143985,0.066037,0.067983,0.388948,-0.81113,0.037002,-0.022433,-0.19367,-0.242947,0.138934,0.35423,0.426765,0.170408,0.28085,0.279959,0.086495,0.291159,0.256065,0.005582,0.196102,-0.216623,-0.12601,0.145284,0.400209
1,0,0,0,0,0,0,0,0,0,0,3.446784,1.650051,-0.855808,-1.116309,-0.808781,-1.381055,-0.334331,-0.354219,-0.041728,-0.466976,-0.08487,-0.275945,0.08372,-0.191357,-0.172394,0.222926,-0.201549,-0.009395,-0.545951,-0.621989,0.134072,-0.094392,0.211208,-0.054602,0.632792,-0.152825,0.454897,0.498519,-0.280455,0.11771,-0.746021,0.246542,-0.169994,0.254084,-0.016423,0.327716,0.558819,0.354968,-0.091027,-0.330689,0.428569,0.411291,-0.174973,-0.026645,-0.250312,0.099724,0.122483,-0.343996,-0.306389,0.398512
1,0,0,0,0,0,0,0,0,0,0,3.590814,0.84732,-0.089973,1.874247,-0.289649,-0.062921,-0.025364,0.255438,-0.150384,0.16773,-0.136637,-0.241147,0.229612,0.073064,-0.152037,0.14013,0.275633,-0.116332,-0.538965,-0.500375,-0.049994,0.010069,0.068944,0.035211,0.014297,-0.329107,0.032773,-0.107495,0.030166,0.437047,-0.122949,0.081275,-0.042925,-0.129552,0.003965,-0.051164,-0.066726,0.118449,0.012453,0.027976,-0.090995,-0.037972,-0.048844,0.059438,0.007271,-0.268781,-0.090137,-0.157989,-0.015682,0.189
1,0,0,0,0,0,0,0,0,0,0,3.657241,0.72781,0.40073,0.101255,0.112202,0.368022,-0.298627,0.194904,-0.276899,0.052148,-0.124777,0.372466,0.338044,0.137433,-0.015146,-0.332405,0.000134,-0.211804,-0.065631,0.038191,0.049335,0.223045,0.260075,0.441058,0.314163,-0.011767,0.189279,-0.076424,-0.052655,0.119584,-0.143295,0.027971,-0.17185,0.318844,0.232593,-0.023407,0.311085,0.157626,0.140728,0.162329,-0.072407,0.214019,0.02318,0.030654,-0.152173,0.276754,-0.061986,0.043918,0.085786,0.189158
0,0,1,0,0,0,0,0,0,0,0,3.606936,0.723103,-0.044038,1.054087,-0.017425,-0.074165,0.759937,0.461972,0.740711,-0.249085,0.497036,-0.067667,-0.320686,-0.539044,0.268386,-0.426613,-0.19856,0.177178,0.63539,-0.654133,0.274462,0.07487,0.390941,0.067249,-0.342691,0.058174,0.223999,0.070552,0.169912,-0.135689,0.051659,-0.143539,-0.055298,0.091272,-0.071308,0.005607,0.116007,0.026596,0.187675,0.325291,-0.560101,0.216085,0.03911,0.078835,-0.546628,0.148885,0.263512,-0.118373,0.350889,-0.198666
0,0,0,1,0,0,0,0,0,0,0,3.510062,1.474975,-0.614529,0.667521,-0.579154,0.231019,0.428953,-0.063559,0.416548,0.402164,-0.052267,0.31119,-0.025988,0.561933,-0.196547,0.87619,0.195374,-0.323839,0.282806,-0.136491,0.346337,-0.246231,0.148779,0.233229,0.737153,0.182357,0.246778,0.123114,-0.350446,0.121261,-0.019259,0.011279,0.557647,-0.588164,-0.17925,0.164794,-0.048266,-0.043801,0.328213,-0.155032,0.387505,0.373763,-0.263019,-0.086093,0.243963,0.089502,-0.020076,0.770513,-0.148797,0.181502
0,0,0,0,0,0,0,0,0,0,1,3.715044,0.268457,0.17341,0.481943,-0.312558,0.158801,-0.325009,0.140489,-0.183557,-0.141941,-0.110275,0.197359,0.01396,0.202772,-0.158613,-0.543543,0.100142,0.059094,-0.130422,0.300857,-0.01346,-0.005423,-0.082825,-0.41766,0.010122,0.010702,-0.193009,0.160792,0.120338,-0.125596,-0.049914,-0.053172,-0.207626,-0.221702,0.221626,0.193564,-0.179434,-0.126594,-0.094148,-0.043003,-0.083179,0.136485,0.043827,-0.131138,-0.010283,0.044889,0.016717,0.160352,0.131817,-0.023157
0,0,0,0,1,0,0,0,0,0,0,3.686501,0.429,0.024804,-0.08314,-0.208076,0.079722,-0.102172,0.002432,0.28657,-0.194654,-0.005894,0.337287,-0.540774,-0.153993,0.241063,-0.044229,0.032514,0.495649,0.43218,-0.003878,-0.144482,-0.002436,0.175619,-0.028947,-0.276998,0.372553,0.322765,0.429824,0.099463,0.52977,-0.06191,-0.144103,-0.030474,-0.457881,-0.044367,0.248563,-0.257478,0.180176,0.931585,-0.001556,-0.265438,0.109324,-0.303887,-0.305767,0.090907,-0.36843,0.196721,0.134921,0.260125,-0.027409
0,0,0,1,0,0,0,0,0,0,0,3.733136,0.132148,0.233238,0.020846,-0.038201,0.211214,-0.091201,-0.053098,0.163984,0.016935,-0.053464,0.280881,-0.124539,0.021387,0.020112,0.147707,-0.042971,-0.150955,0.074861,0.073848,-0.004162,-0.016996,0.163004,0.083895,0.165072,0.125443,-0.132724,0.037789,-0.002808,0.370807,-0.066288,-0.042627,0.378107,-0.007732,0.031097,-0.001562,-0.146548,-0.179922,0.14133,0.087058,-0.114616,0.385945,-0.213973,-0.20639,0.251717,0.207619,0.10493,-0.106751,-0.02166,-0.147744
0,0,0,0,1,0,0,0,0,0,0,3.742609,0.085432,0.289319,0.021881,-0.048422,0.127932,-0.223231,-0.011659,0.013631,-0.059113,-0.023328,0.212761,-0.086115,-0.021446,0.038932,-0.029675,-0.061657,-0.019538,-0.14056,0.017028,0.171059,0.046764,-0.047327,0.09545,0.046264,-0.164549,0.111575,-0.059852,0.024006,0.083032,-0.186879,0.111634,-0.048362,-0.038286,0.007936,0.021886,0.074832,0.266363,-0.1176,-0.121254,0.004509,-0.058739,-0.02591,-0.145637,0.095924,-0.065348,0.098734,-0.076315,0.043928,0.054674
0,0,0,0,0,0,0,1,0,0,0,3.737528,0.089218,0.225302,-0.278667,-0.042961,0.161228,-0.015158,-0.00501,0.140076,0.056807,-0.052068,0.147601,-0.022359,0.075414,0.070884,0.307723,0.067664,0.033161,-0.069359,0.057836,-0.014508,0.194249,-0.084521,0.285936,0.221002,0.03623,0.155731,0.006999,-0.2551,-0.188244,0.074372,-0.135422,0.135106,-0.001969,-0.14599,0.137385,0.056766,-0.049705,0.140315,-0.028682,0.002593,0.066932,0.016763,0.177596,-0.136923,-0.032162,0.384925,-0.035919,-0.086249,-0.03175
0,0,0,0,0,0,0,1,0,0,0,3.731062,0.160735,0.390474,-0.157716,0.121533,0.35654,0.015879,0.022694,0.132174,0.083125,-0.106864,0.185567,0.033411,0.12679,0.116245,0.239352,0.023036,0.04084,-0.017573,0.056927,-0.078631,0.2311,0.016888,0.26066,0.24928,0.073673,0.205748,-0.088164,-0.167644,-0.255886,0.028009,-0.219153,0.271648,0.175704,-0.0829,0.073275,0.16348,-0.17794,0.133063,0.054253,0.056845,0.198948,-0.002631,0.260102,-0.246551,-0.02663,0.549872,0.056475,-0.135674,-0.022036
0,0,0,0,0,0,0,1,0,0,0,3.758986,-0.049195,0.270802,-0.113579,-0.040905,0.151926,0.009407,-0.008492,0.118636,0.057277,-0.03173,0.103782,0.0052,0.031169,0.011402,0.106693,-0.025515,-0.034442,0.034565,0.005879,0.011411,0.032191,-0.018483,0.100655,0.116565,0.051876,0.1223,-0.094632,-0.082869,-0.19438,0.216663,-0.025792,0.019322,0.236145,0.056964,-0.040203,0.04634,-0.128795,-0.00641,0.116348,-0.062667,0.121641,0.104846,0.129678,-0.243389,-0.100684,-0.009749,-0.034173,0.099551,0.140784
0,0,0,0,0,0,0,0,0,0,1,3.765648,-0.127551,0.273687,-0.112183,-0.025865,0.005137,-0.016079,-0.041097,0.027612,-0.047876,0.006227,0.012205,-0.026799,-0.04256,-0.02566,0.020433,-0.110212,-0.065369,-0.059822,-0.011102,0.013348,-0.002293,-0.020509,0.080958,-0.058912,-0.019997,0.006696,0.075802,0.104827,0.073319,-0.109361,-0.011934,0.043351,-0.033491,0.051137,-0.20819,-0.032241,-0.147408,-0.122216,0.099293,0.079744,0.106537,0.118446,0.194469,-0.033855,-0.060947,-0.078629,-0.130715,-0.001453,-0.014332
1,0,0,0,0,0,0,0,0,0,0,3.285731,3.092599,0.539567,0.245993,0.324459,0.633243,-0.263377,-0.315878,0.185644,0.034151,-0.23027,0.397864,-1.097121,0.06967,0.27126,0.253434,-0.016717,-0.066876,0.118524,-0.090216,-0.222238,-0.159985,0.291785,-0.043014,-0.254527,0.287174,0.132047,0.375942,0.095051,0.683033,-0.650108,0.073297,0.347108,-0.037446,-0.110213,-0.089708,0.082386,0.626891,0.053641,-0.270489,0.331719,0.107211,0.372398,-0.667603,0.357784,0.259575,0.015556,0.077039,0.07732,0.162569
1,0,0,0,0,0,0,0,0,0,0,3.637121,0.744928,0.033458,0.250299,-0.491752,-0.077326,-0.431837,0.064521,0.016414,-0.02632,-0.372762,-0.220447,-0.380783,0.206291,0.048073,0.008581,-0.253565,-0.217532,-0.121921,0.205848,-0.131791,0.264195,0.169996,-0.122439,0.118268,0.482391,-0.118695,0.076886,-0.205873,-0.727431,0.880613,0.363381,-0.000923,-0.014439,-0.267191,-0.31397,-0.194686,0.215512,-0.179734,0.042138,0.148792,-0.349967,0.182831,-0.22838,-0.231093,-0.398669,-0.299318,0.24134,0.10283,0.223327
1,0,0,0,0,0,0,0,0,0,0,3.616826,0.951751,0.046184,-0.585179,-0.243064,-0.095113,-0.376105,-0.120177,0.174911,-0.278183,0.087732,0.596532,-0.576077,-0.066827,-0.034619,0.093691,0.206964,0.316264,0.102288,-0.067579,-0.434172,-0.172078,0.050254,-0.211078,0.038255,0.223962,0.124603,0.225639,-0.050199,0.234369,-0.387726,0.016735,0.036491,-0.159561,-0.077967,-0.095436,-0.054411,-0.152027,0.201696,-0.031674,0.005317,-0.357472,0.020454,-0.235312,0.074968,0.247704,-0.332585,-0.589225,0.074966,0.061562
0,0,0,0,0,0,0,0,0,0,1,3.681195,0.317404,0.269656,0.5926,-0.248095,-0.173853,-0.57824,-0.015959,-0.054629,0.061206,-0.631353,-1.037428,-0.150711,0.16904,0.237567,0.028645,-0.076069,-0.232118,-0.173198,-0.564808,-0.34914,0.145956,0.117107,-0.437724,0.278907,0.029889,0.12265,0.359923,-0.126759,0.332762,-0.19552,0.113532,-0.527575,0.212522,-0.588394,0.173283,0.123343,0.175852,-0.109463,-0.055572,0.242495,0.311477,0.113867,-0.133524,0.169618,-0.314774,-0.066822,0.147308,0.004946,0.017397
0,0,0,0,0,0,0,0,0,0,1,3.618064,0.505933,-0.003511,1.743323,-0.185536,-0.606342,-0.112457,0.046923,-0.068849,0.100238,-0.365792,-0.751407,0.124024,0.080012,-0.332763,0.122192,-0.211835,-0.541598,-0.727124,-0.521597,-0.638728,-0.053419,0.090675,-0.062676,-0.240654,-0.144149,-0.114709,0.195449,-0.205904,-0.040641,-0.127094,0.131152,-0.010376,-0.027706,-0.273985,0.265709,-0.196488,0.244228,0.156917,-0.182467,-0.001513,-0.208807,-0.128071,0.142216,-0.036127,-0.315962,-0.010761,0.152683,0.097383,0.065132
1,0,0,0,0,0,0,0,0,0,0,3.559951,1.011,-0.578251,0.506359,-0.964209,-0.566019,-0.722407,0.107043,-0.215105,-0.199414,-0.609253,-1.148088,-0.191254,0.287493,-0.26937,-0.318554,-0.302034,-0.640068,-0.385077,-0.103274,-0.261755,0.028091,0.077154,-0.35102,-0.061572,-0.048783,0.326598,0.313971,-0.085374,-0.532753,0.218081,-0.517544,-0.006049,-0.283003,0.045957,-0.06155,0.039769,-0.265579,0.041061,-0.055182,-0.021015,-0.093674,0.424375,-0.236448,-0.103794,0.025033,-0.095274,0.00131,0.201541,0.051578
0,0,0,0,0,0,0,0,0,0,1,3.710412,0.144103,0.23045,0.586398,-0.288824,-0.128742,-0.423037,0.035861,-0.068707,0.084685,-0.535325,-0.956386,-0.048783,0.129531,0.10312,-0.039783,-0.132045,-0.277278,-0.193794,-0.468803,-0.36355,0.208164,0.111493,-0.370436,0.107018,0.107491,0.083796,0.294691,-0.107989,0.244114,-0.143125,-0.001237,-0.403855,0.122253,-0.418421,0.210038,0.108542,0.110924,-0.141963,-0.121334,0.166376,0.114268,0.12022,-0.067337,0.142826,-0.131786,0.081554,0.07313,0.15207,-0.054152
0,0,0,0,1,0,0,0,0,0,0,3.634498,0.801903,-0.069936,0.705317,-0.255486,0.258191,-0.180908,0.128315,0.075102,-0.233633,-0.069389,0.496306,-0.374778,0.292834,0.028944,0.159236,0.037469,0.291602,-0.063745,0.171737,0.060368,-0.157897,-0.141075,-0.078064,0.24073,-0.288353,0.474049,0.243816,-0.315449,-0.053995,-0.371367,-0.151646,-0.036885,0.004237,-0.038725,0.593898,0.002647,-0.09519,-0.046969,0.417443,0.096672,-0.249796,0.05607,-0.15521,-0.184987,0.30568,-0.312261,0.024708,-0.422103,-0.29195
0,0,0,0,1,0,0,0,0,0,0,3.72714,0.102066,0.021372,-0.115169,0.025427,0.019642,-0.266639,-0.023557,-0.019092,-0.144426,-0.011245,0.24896,-0.085891,0.053869,0.097008,-0.056733,-0.231085,0.095812,0.03863,-0.178162,-0.062119,-0.235186,0.083715,-0.368719,0.311099,-0.442465,0.379357,0.07048,0.028331,0.144874,-0.14917,0.036046,0.095979,-0.06317,-0.170642,0.00121,0.035176,-0.045262,0.051866,0.087149,0.066163,-0.147826,0.04714,-0.000674,-0.096861,0.122355,-0.180705,0.02306,-0.200423,-0.097379
1,0,0,0,0,0,0,0,0,0,0,3.730066,0.011316,0.186584,0.185844,-0.352791,-0.225133,-0.356719,-0.06538,-0.049283,-0.055045,-0.490462,-0.899161,-0.176741,0.096723,-0.094867,-0.128554,-0.684799,-0.801205,-0.3697,-0.143109,-0.215618,0.127548,0.057322,-0.221254,-0.410687,0.10567,0.060457,0.424137,-0.171361,-0.459014,0.114784,-0.162592,0.393338,0.035864,0.01273,0.103847,0.035352,0.047763,0.06134,-0.163089,-0.131056,-0.197649,0.038412,-0.109888,0.074657,0.385672,0.155748,-0.013352,0.04272,-0.003378
1,0,0,0,0,0,0,0,0,0,0,3.729625,0.108635,0.340441,0.121224,-0.003428,0.045638,-0.364046,0.049227,-0.026092,0.024266,-0.043527,-0.252063,0.043263,-0.011234,-0.140873,-0.073029,0.003999,-0.162766,-0.085879,-0.351025,0.112021,0.0014,0.141491,-0.149394,0.168534,-0.158374,-0.128959,0.10858,-0.005788,0.301517,-0.175036,0.043019,-0.352917,0.109528,-0.190593,0.064342,0.055246,0.290823,-0.041693,0.071589,-0.064003,0.197902,0.002859,-0.030341,-0.131543,-0.035103,-0.048176,-0.027443,-0.04984,0.134199
1,0,0,0,0,0,0,0,0,0,0,3.643164,0.533752,-0.371209,1.273285,-0.552919,-0.027295,-0.159916,0.293232,-0.282324,-0.022041,-0.133264,-0.241118,0.073964,0.285004,-0.2066,-0.120479,0.219996,0.02034,-0.031669,-0.17297,-0.163549,-0.182669,0.017177,-0.184861,0.190911,-0.275613,-0.145639,0.036951,-0.009944,0.269359,-0.076697,0.222433,-0.246367,0.118084,-0.291434,-0.057122,-0.194778,0.105037,-0.023477,0.138241,-0.103023,0.012186,-0.209875,-0.200686,-0.172209,0.152213,0.013615,0.012215,-0.173411,0.021461
1,0,0,0,0,0,0,0,0,0,0,3.578835,1.03851,-0.061033,0.988303,-0.336544,-0.045538,-0.101182,0.451962,0.010279,-0.384818,0.265452,-0.248375,0.008486,0.000159,-0.304432,-0.521814,0.490319,-0.120719,-0.005743,-0.096569,-0.002748,-0.120482,0.118004,-0.048742,-0.210427,0.005851,0.234179,0.250711,0.204629,-0.01817,-0.223025,-0.037685,-0.384867,0.031363,0.003041,0.125186,0.33201,0.212572,-0.132413,0.208887,-0.587672,0.24577,0.136206,-0.051587,-0.521252,0.281483,0.135528,0.218077,0.271876,0.182228
1,0,0,0,0,0,0,0,0,0,0,3.761416,-0.070153,0.227741,-0.075185,-0.05691,0.133362,-0.153917,0.108344,0.020141,-0.018266,0.106991,-0.02317,0.112602,0.034417,-0.241401,-0.092617,0.177737,-0.034068,0.063961,-0.074619,-0.002256,0.032074,0.072467,0.164529,0.02499,-0.014108,0.08646,-0.007958,-0.003478,0.063066,0.035284,-0.014571,-0.096326,-0.01934,0.037438,0.017688,0.127763,0.072873,0.035537,0.039305,-0.074523,0.067717,0.031997,0.025815,-0.145857,0.146106,0.028597,-0.041176,0.018945,0.129688
0,0,0,0,1,0,0,0,0,0,0,3.667643,0.572095,0.066368,0.002377,-0.42103,-0.084007,-0.306346,-0.013974,0.036392,-0.231486,-0.040329,0.299273,-0.474582,-0.063233,0.192414,-0.050893,-0.048847,0.457821,0.298875,0.247202,0.228117,-0.303532,-0.135792,-0.377551,-0.19077,0.436589,0.235508,0.682723,0.343772,0.752059,-0.148018,-0.413617,-0.114817,-0.416083,0.524025,-0.304641,-0.322851,0.476586,0.90149,0.20372,-0.283258,0.050059,-0.065834,-0.020869,-0.191218,-0.746861,0.165326,0.830382,-0.06011,-0.138281
0,1,0,0,0,0,0,0,0,0,0,3.720782,0.173474,0.23669,0.308652,-0.064173,0.047717,0.000263,-0.051117,0.15652,0.030172,-0.00492,0.163613,-0.131494,0.046106,-0.179273,0.23571,-0.194055,-0.251577,0.037479,-0.176721,0.123714,-0.044081,0.113432,0.051025,-0.039668,-0.050871,-0.192197,0.046141,0.108939,0.390945,-0.189565,0.142456,0.105347,0.176702,0.104237,-0.2597,0.025445,-0.212843,0.083093,0.276761,-0.049311,0.055516,0.015246,-0.11377,-0.099209,-0.132643,-0.039187,-0.354996,0.368664,-0.014056
